0
0.514
0.743
0.467
-0.335
-0.18
0.258
0.785
2.038
0.797
0.797
1.152
0.603
-0.114
-1.655
0.363
-0.378
0.755
-0.148
1.159
0.166
0.551
0.554
-0.429
0.554
1.159
0.166
0.112
-1.437
0.706
0.467
-0.378
-1.097
-0.222
0.431
0.785
0.372
0.066
0.69
0.016
0.351
0.74
0.589
1.873
0.612
0.292
1.973
0.668
-0.482
0.113
0.106
